feature_idx,variance,n_unique,pct_nan,pct_zero
1415,4.7626985341911926e-05,2,0.0,0.9999523707461122
1412,4.7626985341911926e-05,2,0.0,0.9999523707461122
1403,4.7626985341911926e-05,2,0.0,0.9999523707461122
179,4.7626985341911926e-05,2,0.0,0.9999523707461122
1549,4.7626985341911926e-05,2,0.0,0.9999523707461122
1103,4.7626985341911926e-05,2,0.0,0.9999523707461122
1115,4.7626985341911926e-05,2,0.0,0.9999523707461122
770,4.7626985341911926e-05,2,0.0,0.9999523707461122
1031,4.7626985341911926e-05,2,0.0,0.9999523707461122
1540,4.7626985341911926e-05,2,0.0,0.9999523707461122
228,4.7626985341911926e-05,2,0.0,0.9999523707461122
1537,4.7626985341911926e-05,2,0.0,0.9999523707461122
1505,4.7626985341911926e-05,2,0.0,0.9999523707461122
791,4.7626985341911926e-05,2,0.0,0.9999523707461122
198,4.7626985341911926e-05,2,0.0,0.9999523707461122
1528,4.7626985341911926e-05,2,0.0,0.9999523707461122
1526,4.7626985341911926e-05,2,0.0,0.9999523707461122
1503,4.7626985341911926e-05,2,0.0,0.9999523707461122
1500,4.7626985341911926e-05,2,0.0,0.9999523707461122
1567,4.7626985341911926e-05,2,0.0,0.9999523707461122
1076,4.7626985341911926e-05,2,0.0,0.9999523707461122
1522,4.7626985341911926e-05,2,0.0,0.9999523707461122
1523,4.7626985341911926e-05,2,0.0,0.9999523707461122
1069,4.7626985341911926e-05,2,0.0,0.9999523707461122
1232,4.7626985341911926e-05,2,0.0,0.9999523707461122
1228,4.7626985341911926e-05,2,0.0,0.9999523707461122
943,4.7626985341911926e-05,2,0.0,0.9999523707461122
937,4.7626985341911926e-05,2,0.0,0.9999523707461122
690,4.7626985341911926e-05,2,0.0,0.9999523707461122
708,4.7626985341911926e-05,2,0.0,0.9999523707461122
891,4.7626985341911926e-05,2,0.0,0.9999523707461122
1278,4.7626985341911926e-05,2,0.0,0.9999523707461122
909,4.7626985341911926e-05,2,0.0,0.9999523707461122
1949,4.7626985341911926e-05,2,0.0,0.9999523707461122
965,4.7626985341911926e-05,2,0.0,0.9999523707461122
964,4.7626985341911926e-05,2,0.0,0.9999523707461122
1087,4.762698534191192e-05,2,0.0,0.9999523707461122
1082,4.762698534191192e-05,2,0.0,0.9999523707461122
1203,4.762698534191192e-05,2,0.0,0.9999523707461122
925,4.762698534191192e-05,2,0.0,0.9999523707461122
1265,4.762698534191192e-05,2,0.0,0.9999523707461122
989,4.762698534191192e-05,2,0.0,0.9999523707461122
1593,4.762698534191192e-05,2,0.0,0.9999523707461122
1609,4.762698534191192e-05,2,0.0,0.9999523707461122
1040,4.762698534191192e-05,2,0.0,0.9999523707461122
1445,4.762698534191192e-05,2,0.0,0.9999523707461122
1117,4.762698534191192e-05,2,0.0,0.9999523707461122
1471,4.762698534191192e-05,2,0.0,0.9999523707461122
1510,4.762698534191192e-05,2,0.0,0.9999523707461122
1169,4.762698534191192e-05,2,0.0,0.9999523707461122
1029,4.762698534191192e-05,2,0.0,0.9999523707461122
574,4.762698534191192e-05,2,0.0,0.9999523707461122
1338,4.762698534191192e-05,2,0.0,0.9999523707461122
514,4.762698534191192e-05,2,0.0,0.9999523707461122
524,4.762698534191191e-05,2,0.0,0.9999523707461122
971,3.968946952740245e-05,2,0.0,0.9999603089550936
2005,3.968946952740245e-05,2,0.0,0.9999603089550936
1963,3.968946952740245e-05,2,0.0,0.9999603089550936
2555,3.968946952740245e-05,2,0.0,0.9999603089550936
1933,3.968946952740245e-05,2,0.0,0.9999603089550936
899,3.968946952740245e-05,2,0.0,0.9999603089550936
689,3.968946952740245e-05,2,0.0,0.9999603089550936
161,3.968946952740245e-05,2,0.0,0.9999603089550936
548,3.968946952740245e-05,2,0.0,0.9999603089550936
967,3.968946952740245e-05,2,0.0,0.9999603089550936
1094,3.968946952740245e-05,2,0.0,0.9999603089550936
799,3.968946952740245e-05,2,0.0,0.9999603089550936
784,3.968946952740245e-05,2,0.0,0.9999603089550936
1531,3.968946952740245e-05,2,0.0,0.9999603089550936
1048,3.968946952740245e-05,2,0.0,0.9999603089550936
1525,3.968946952740245e-05,2,0.0,0.9999603089550936
1072,3.968946952740245e-05,2,0.0,0.9999603089550936
1077,3.968946952740245e-05,2,0.0,0.9999603089550936
1246,3.968946952740245e-05,2,0.0,0.9999603089550936
1244,3.968946952740245e-05,2,0.0,0.9999603089550936
1060,3.968946952740245e-05,2,0.0,0.9999603089550936
934,3.968946952740245e-05,2,0.0,0.9999603089550936
1231,3.968946952740245e-05,2,0.0,0.9999603089550936
1251,3.968946952740245e-05,2,0.0,0.9999603089550936
174,3.968946952740245e-05,2,0.0,0.9999603089550936
1250,3.968946952740245e-05,2,0.0,0.9999603089550936
559,3.968946952740245e-05,2,0.0,0.9999603089550936
1542,3.968946952740245e-05,2,0.0,0.9999603089550936
1548,3.968946952740245e-05,2,0.0,0.9999603089550936
1477,3.968946952740245e-05,2,0.0,0.9999603089550936
1114,3.968946952740245e-05,2,0.0,0.9999603089550936
1111,3.968946952740245e-05,2,0.0,0.9999603089550936
1059,3.968946952740245e-05,2,0.0,0.9999603089550936
1095,3.968946952740245e-05,2,0.0,0.9999603089550936
1563,3.968946952740245e-05,2,0.0,0.9999603089550936
1564,3.968946952740245e-05,2,0.0,0.9999603089550936
232,3.968946952740245e-05,2,0.0,0.9999603089550936
210,3.968946952740245e-05,2,0.0,0.9999603089550936
1494,3.968946952740245e-05,2,0.0,0.9999603089550936
1495,3.968946952740245e-05,2,0.0,0.9999603089550936
1057,3.968946952740245e-05,2,0.0,0.9999603089550936
1058,3.968946952740245e-05,2,0.0,0.9999603089550936
1443,3.968946952740245e-05,2,0.0,0.9999603089550936
1440,3.968946952740245e-05,2,0.0,0.9999603089550936
1124,3.968946952740245e-05,2,0.0,0.9999603089550936
779,3.968946952740245e-05,2,0.0,0.9999603089550936
1423,3.968946952740245e-05,2,0.0,0.9999603089550936
1448,3.968946952740245e-05,2,0.0,0.9999603089550936
1421,3.968946952740245e-05,2,0.0,0.9999603089550936
1422,3.968946952740245e-05,2,0.0,0.9999603089550936
824,3.968946952740245e-05,2,0.0,0.9999603089550936
1430,3.968946952740245e-05,2,0.0,0.9999603089550936
1424,3.968946952740245e-05,2,0.0,0.9999603089550936
1613,3.968946952740245e-05,2,0.0,0.9999603089550936
1614,3.968946952740245e-05,2,0.0,0.9999603089550936
1575,3.968946952740245e-05,2,0.0,0.9999603089550936
1587,3.968946952740245e-05,2,0.0,0.9999603089550936
1590,3.968946952740245e-05,2,0.0,0.9999603089550936
1051,3.968946952740245e-05,2,0.0,0.9999603089550936
802,3.968946952740245e-05,2,0.0,0.9999603089550936
809,3.968946952740245e-05,2,0.0,0.9999603089550936
810,3.968946952740245e-05,2,0.0,0.9999603089550936
813,3.968946952740245e-05,2,0.0,0.9999603089550936
1148,3.968946952740245e-05,2,0.0,0.9999603089550936
1119,3.968946952740245e-05,2,0.0,0.9999603089550936
1460,3.968946952740245e-05,2,0.0,0.9999603089550936
1473,3.968946952740245e-05,2,0.0,0.9999603089550936
1474,3.968946952740245e-05,2,0.0,0.9999603089550936
1438,3.968946952740245e-05,2,0.0,0.9999603089550936
777,3.968946952740245e-05,2,0.0,0.9999603089550936
1554,3.968946952740245e-05,2,0.0,0.9999603089550936
1539,3.968946952740245e-05,2,0.0,0.9999603089550936
1496,3.968946952740245e-05,2,0.0,0.9999603089550936
1497,3.968946952740245e-05,2,0.0,0.9999603089550936
1397,3.968946952740245e-05,2,0.0,0.9999603089550936
1396,3.968946952740245e-05,2,0.0,0.9999603089550936
1395,3.968946952740245e-05,2,0.0,0.9999603089550936
1133,3.968946952740245e-05,2,0.0,0.9999603089550936
1153,3.968946952740245e-05,2,0.0,0.9999603089550936
1152,3.968946952740245e-05,2,0.0,0.9999603089550936
1413,3.968946952740245e-05,2,0.0,0.9999603089550936
1411,3.968946952740245e-05,2,0.0,0.9999603089550936
771,3.968946952740245e-05,2,0.0,0.9999603089550936
753,3.968946952740245e-05,2,0.0,0.9999603089550936
571,3.968946952740245e-05,2,0.0,0.9999603089550936
1036,3.968946952740245e-05,2,0.0,0.9999603089550936
841,3.968946952740245e-05,2,0.0,0.9999603089550936
876,3.968946952740245e-05,2,0.0,0.9999603089550936
1018,3.968946952740245e-05,2,0.0,0.9999603089550936
1383,3.968946952740245e-05,2,0.0,0.9999603089550936
1632,3.968946952740245e-05,2,0.0,0.9999603089550936
1652,3.968946952740245e-05,2,0.0,0.9999603089550936
1648,3.968946952740245e-05,2,0.0,0.9999603089550936
1633,3.968946952740245e-05,2,0.0,0.9999603089550936
1183,3.968946952740245e-05,2,0.0,0.9999603089550936
736,3.968946952740245e-05,2,0.0,0.9999603089550936
1179,3.968946952740245e-05,2,0.0,0.9999603089550936
1017,3.968946952740245e-05,2,0.0,0.9999603089550936
1354,3.968946952740245e-05,2,0.0,0.9999603089550936
1336,3.968946952740245e-05,2,0.0,0.9999603089550936
3338,3.968946952740245e-05,2,0.0,0.9999603089550936
1718,3.968946952740245e-05,2,0.0,0.9999603089550936
823,3.968946952740245e-05,2,0.0,0.9999603089550936
1021,3.968946952740245e-05,2,0.0,0.9999603089550936
834,3.968946952740245e-05,2,0.0,0.9999603089550936
1375,3.968946952740245e-05,2,0.0,0.9999603089550936
1003,3.968946952740245e-05,2,0.0,0.9999603089550936
522,3.968946952740245e-05,2,0.0,0.9999603089550936
1665,3.968946952740245e-05,2,0.0,0.9999603089550936
1667,3.968946952740245e-05,2,0.0,0.9999603089550936
672,3.968946952740245e-05,2,0.0,0.9999603089550936
1255,3.968946952740245e-05,2,0.0,0.9999603089550936
656,3.968946952740245e-05,2,0.0,0.9999603089550936
1307,3.968946952740245e-05,2,0.0,0.9999603089550936
1266,3.968946952740245e-05,2,0.0,0.9999603089550936
1267,3.968946952740245e-05,2,0.0,0.9999603089550936
1916,3.968946952740245e-05,2,0.0,0.9999603089550936
1890,3.968946952740245e-05,2,0.0,0.9999603089550936
1875,3.968946952740245e-05,2,0.0,0.9999603089550936
1879,3.968946952740245e-05,2,0.0,0.9999603089550936
1259,3.968946952740245e-05,2,0.0,0.9999603089550936
1310,3.968946952740245e-05,2,0.0,0.9999603089550936
1783,3.968946952740245e-05,2,0.0,0.9999603089550936
1772,3.968946952740245e-05,2,0.0,0.9999603089550936
1754,3.968946952740245e-05,2,0.0,0.9999603089550936
1753,3.968946952740245e-05,2,0.0,0.9999603089550936
1190,3.968946952740245e-05,2,0.0,0.9999603089550936
732,3.968946952740245e-05,2,0.0,0.9999603089550936
738,3.968946952740245e-05,2,0.0,0.9999603089550936
987,3.968946952740245e-05,2,0.0,0.9999603089550936
744,3.968946952740245e-05,2,0.0,0.9999603089550936
1213,3.968946952740245e-05,2,0.0,0.9999603089550936
1219,3.968946952740245e-05,2,0.0,0.9999603089550936
1276,3.968946952740245e-05,2,0.0,0.9999603089550936
962,3.968946952740245e-05,2,0.0,0.9999603089550936
919,3.968946952740245e-05,2,0.0,0.9999603089550936
2293,3.968946952740245e-05,2,0.0,0.9999603089550936
81,3.968946952740245e-05,2,0.0,0.9999603089550936
707,3.9689469527402444e-05,2,0.0,0.9999603089550936
1674,3.9689469527402444e-05,2,0.0,0.9999603089550936
1663,3.9689469527402444e-05,2,0.0,0.9999603089550936
851,3.9689469527402444e-05,2,0.0,0.9999603089550936
527,3.9689469527402444e-05,2,0.0,0.9999603089550936
170,3.9689469527402444e-05,2,0.0,0.9999603089550936
679,3.9689469527402444e-05,2,0.0,0.9999603089550936
981,3.9689469527402444e-05,2,0.0,0.9999603089550936
878,3.9689469527402444e-05,2,0.0,0.9999603089550936
835,3.9689469527402444e-05,2,0.0,0.9999603089550936
1297,3.9689469527402444e-05,2,0.0,0.9999603089550936
1619,3.9689469527402444e-05,2,0.0,0.9999603089550936
1041,3.9689469527402444e-05,2,0.0,0.9999603089550936
1290,3.9689469527402444e-05,2,0.0,0.9999603089550936
1624,3.9689469527402444e-05,2,0.0,0.9999603089550936
729,3.9689469527402444e-05,2,0.0,0.9999603089550936
895,3.9689469527402444e-05,2,0.0,0.9999603089550936
1643,3.9689469527402444e-05,2,0.0,0.9999603089550936
871,3.9689469527402444e-05,2,0.0,0.9999603089550936
1217,3.9689469527402444e-05,2,0.0,0.9999603089550936
511,3.9689469527402444e-05,2,0.0,0.9999603089550936
2026,3.9689469527402444e-05,2,0.0,0.9999603089550936
862,3.9689469527402444e-05,2,0.0,0.9999603089550936
1566,3.9689469527402444e-05,2,0.0,0.9999603089550936
1380,3.9689469527402444e-05,2,0.0,0.9999603089550936
1546,3.9689469527402444e-05,2,0.0,0.9999603089550936
593,3.9689469527402444e-05,2,0.0,0.9999603089550936
1092,3.9689469527402444e-05,2,0.0,0.9999603089550936
1385,3.9689469527402444e-05,2,0.0,0.9999603089550936
1407,3.9689469527402444e-05,2,0.0,0.9999603089550936
1128,3.9689469527402444e-05,2,0.0,0.9999603089550936
948,3.9689469527402444e-05,2,0.0,0.9999603089550936
1363,3.9689469527402444e-05,2,0.0,0.9999603089550936
1389,3.9689469527402444e-05,2,0.0,0.9999603089550936
1498,3.9689469527402444e-05,2,0.0,0.9999603089550936
760,3.9689469527402444e-05,2,0.0,0.9999603089550936
1376,3.9689469527402444e-05,2,0.0,0.9999603089550936
1527,3.9689469527402444e-05,2,0.0,0.9999603089550936
1838,3.9689469527402444e-05,2,0.0,0.9999603089550936
1184,3.9689469527402444e-05,2,0.0,0.9999603089550936
746,3.9689469527402444e-05,2,0.0,0.9999603089550936
1343,3.9689469527402444e-05,2,0.0,0.9999603089550936
806,3.9689469527402444e-05,2,0.0,0.9999603089550936
1071,3.9689469527402444e-05,2,0.0,0.9999603089550936
1388,3.9689469527402444e-05,2,0.0,0.9999603089550936
1588,3.9689469527402444e-05,2,0.0,0.9999603089550936
1574,3.9689469527402444e-05,2,0.0,0.9999603089550936
1579,3.9689469527402444e-05,2,0.0,0.9999603089550936
854,3.968946952740244e-05,2,0.0,0.9999603089550936
1478,3.968946952740244e-05,2,0.0,0.9999603089550936
1402,3.175182768256929e-05,2,0.0,0.9999682471640748
807,3.175182768256929e-05,2,0.0,0.9999682471640748
882,3.175182768256929e-05,2,0.0,0.9999682471640748
1146,3.175182768256929e-05,2,0.0,0.9999682471640748
1439,3.175182768256929e-05,2,0.0,0.9999682471640748
723,3.175182768256929e-05,2,0.0,0.9999682471640748
1683,3.175182768256928e-05,2,0.0,0.9999682471640748
1678,3.175182768256928e-05,2,0.0,0.9999682471640748
1660,3.175182768256928e-05,2,0.0,0.9999682471640748
709,3.175182768256928e-05,2,0.0,0.9999682471640748
3302,3.175182768256928e-05,2,0.0,0.9999682471640748
1687,3.175182768256928e-05,2,0.0,0.9999682471640748
712,3.175182768256928e-05,2,0.0,0.9999682471640748
1696,3.175182768256928e-05,2,0.0,0.9999682471640748
1699,3.175182768256928e-05,2,0.0,0.9999682471640748
1702,3.175182768256928e-05,2,0.0,0.9999682471640748
1235,3.175182768256928e-05,2,0.0,0.9999682471640748
512,3.175182768256928e-05,2,0.0,0.9999682471640748
1736,3.175182768256928e-05,2,0.0,0.9999682471640748
718,3.175182768256928e-05,2,0.0,0.9999682471640748
1727,3.175182768256928e-05,2,0.0,0.9999682471640748
931,3.175182768256928e-05,2,0.0,0.9999682471640748
936,3.175182768256928e-05,2,0.0,0.9999682471640748
913,3.175182768256928e-05,2,0.0,0.9999682471640748
872,3.175182768256928e-05,2,0.0,0.9999682471640748
171,3.175182768256928e-05,2,0.0,0.9999682471640748
734,3.175182768256928e-05,2,0.0,0.9999682471640748
520,3.175182768256928e-05,2,0.0,0.9999682471640748
2084,3.175182768256928e-05,2,0.0,0.9999682471640748
1214,3.175182768256928e-05,2,0.0,0.9999682471640748
1737,3.175182768256928e-05,2,0.0,0.9999682471640748
896,3.175182768256928e-05,2,0.0,0.9999682471640748
175,3.175182768256928e-05,2,0.0,0.9999682471640748
164,3.175182768256928e-05,2,0.0,0.9999682471640748
169,3.175182768256928e-05,2,0.0,0.9999682471640748
1734,3.175182768256928e-05,2,0.0,0.9999682471640748
2150,3.175182768256928e-05,2,0.0,0.9999682471640748
573,3.175182768256928e-05,2,0.0,0.9999682471640748
1621,3.175182768256928e-05,2,0.0,0.9999682471640748
1600,3.175182768256928e-05,2,0.0,0.9999682471640748
1603,3.175182768256928e-05,2,0.0,0.9999682471640748
1038,3.175182768256928e-05,2,0.0,0.9999682471640748
1606,3.175182768256928e-05,2,0.0,0.9999682471640748
820,3.175182768256928e-05,2,0.0,0.9999682471640748
825,3.175182768256928e-05,2,0.0,0.9999682471640748
832,3.175182768256928e-05,2,0.0,0.9999682471640748
661,3.175182768256928e-05,2,0.0,0.9999682471640748
565,3.175182768256928e-05,2,0.0,0.9999682471640748
666,3.175182768256928e-05,2,0.0,0.9999682471640748
1763,3.175182768256928e-05,2,0.0,0.9999682471640748
2360,3.175182768256928e-05,2,0.0,0.9999682471640748
1760,3.175182768256928e-05,2,0.0,0.9999682471640748
1762,3.175182768256928e-05,2,0.0,0.9999682471640748
1764,3.175182768256928e-05,2,0.0,0.9999682471640748
528,3.175182768256928e-05,2,0.0,0.9999682471640748
991,3.175182768256928e-05,2,0.0,0.9999682471640748
1288,3.175182768256928e-05,2,0.0,0.9999682471640748
686,3.175182768256928e-05,2,0.0,0.9999682471640748
697,3.175182768256928e-05,2,0.0,0.9999682471640748
694,3.175182768256928e-05,2,0.0,0.9999682471640748
693,3.175182768256928e-05,2,0.0,0.9999682471640748
1192,3.175182768256928e-05,2,0.0,0.9999682471640748
722,3.175182768256928e-05,2,0.0,0.9999682471640748
1205,3.175182768256928e-05,2,0.0,0.9999682471640748
3335,3.175182768256928e-05,2,0.0,0.9999682471640748
1628,3.175182768256928e-05,2,0.0,0.9999682471640748
1272,3.175182768256928e-05,2,0.0,0.9999682471640748
1650,3.175182768256928e-05,2,0.0,0.9999682471640748
865,3.175182768256928e-05,2,0.0,0.9999682471640748
2347,3.175182768256928e-05,2,0.0,0.9999682471640748
1720,3.175182768256928e-05,2,0.0,0.9999682471640748
2491,3.175182768256928e-05,2,0.0,0.9999682471640748
1814,3.175182768256928e-05,2,0.0,0.9999682471640748
803,3.175182768256928e-05,2,0.0,0.9999682471640748
1188,3.175182768256928e-05,2,0.0,0.9999682471640748
1348,3.175182768256928e-05,2,0.0,0.9999682471640748
1353,3.175182768256928e-05,2,0.0,0.9999682471640748
751,3.175182768256928e-05,2,0.0,0.9999682471640748
1160,3.175182768256928e-05,2,0.0,0.9999682471640748
1998,3.175182768256928e-05,2,0.0,0.9999682471640748
1996,3.175182768256928e-05,2,0.0,0.9999682471640748
2460,3.175182768256928e-05,2,0.0,0.9999682471640748
653,3.175182768256928e-05,2,0.0,0.9999682471640748
1992,3.175182768256928e-05,2,0.0,0.9999682471640748
2462,3.175182768256928e-05,2,0.0,0.9999682471640748
1839,3.175182768256928e-05,2,0.0,0.9999682471640748
1847,3.175182768256928e-05,2,0.0,0.9999682471640748
1053,3.175182768256928e-05,2,0.0,0.9999682471640748
1561,3.175182768256928e-05,2,0.0,0.9999682471640748
1801,3.175182768256928e-05,2,0.0,0.9999682471640748
644,3.175182768256928e-05,2,0.0,0.9999682471640748
1792,3.175182768256928e-05,2,0.0,0.9999682471640748
585,3.175182768256928e-05,2,0.0,0.9999682471640748
3197,3.175182768256928e-05,2,0.0,0.9999682471640748
509,3.175182768256928e-05,2,0.0,0.9999682471640748
1803,3.175182768256928e-05,2,0.0,0.9999682471640748
1342,3.175182768256928e-05,2,0.0,0.9999682471640748
648,3.175182768256928e-05,2,0.0,0.9999682471640748
1339,3.175182768256928e-05,2,0.0,0.9999682471640748
2049,3.175182768256928e-05,2,0.0,0.9999682471640748
2057,3.175182768256928e-05,2,0.0,0.9999682471640748
1862,3.175182768256928e-05,2,0.0,0.9999682471640748
1373,3.175182768256928e-05,2,0.0,0.9999682471640748
1168,3.175182768256928e-05,2,0.0,0.9999682471640748
1174,3.175182768256928e-05,2,0.0,0.9999682471640748
1075,3.175182768256928e-05,2,0.0,0.9999682471640748
1080,3.175182768256928e-05,2,0.0,0.9999682471640748
1062,3.175182768256928e-05,2,0.0,0.9999682471640748
756,3.175182768256928e-05,2,0.0,0.9999682471640748
1806,3.175182768256928e-05,2,0.0,0.9999682471640748
1359,3.175182768256928e-05,2,0.0,0.9999682471640748
1565,3.175182768256928e-05,2,0.0,0.9999682471640748
1535,3.175182768256928e-05,2,0.0,0.9999682471640748
1555,3.175182768256928e-05,2,0.0,0.9999682471640748
1850,3.175182768256928e-05,2,0.0,0.9999682471640748
1366,3.175182768256928e-05,2,0.0,0.9999682471640748
1398,3.175182768256928e-05,2,0.0,0.9999682471640748
1501,3.175182768256928e-05,2,0.0,0.9999682471640748
1874,3.175182768256928e-05,2,0.0,0.9999682471640748
1529,3.175182768256928e-05,2,0.0,0.9999682471640748
1533,3.175182768256928e-05,2,0.0,0.9999682471640748
1390,3.175182768256928e-05,2,0.0,0.9999682471640748
1499,3.175182768256928e-05,2,0.0,0.9999682471640748
1492,3.175182768256928e-05,2,0.0,0.9999682471640748
1509,3.175182768256928e-05,2,0.0,0.9999682471640748
1159,3.175182768256928e-05,2,0.0,0.9999682471640748
1130,3.175182768256928e-05,2,0.0,0.9999682471640748
1391,3.175182768256928e-05,2,0.0,0.9999682471640748
797,3.175182768256928e-05,2,0.0,0.9999682471640748
785,3.175182768256928e-05,2,0.0,0.9999682471640748
1086,3.175182768256928e-05,2,0.0,0.9999682471640748
1534,3.175182768256928e-05,2,0.0,0.9999682471640748
199,3.175182768256928e-05,2,0.0,0.9999682471640748
2557,3.175182768256928e-05,2,0.0,0.9999682471640748
1405,3.175182768256928e-05,2,0.0,0.9999682471640748
1416,3.175182768256928e-05,2,0.0,0.9999682471640748
1408,3.175182768256928e-05,2,0.0,0.9999682471640748
622,3.175182768256928e-05,2,0.0,0.9999682471640748
1131,3.175182768256928e-05,2,0.0,0.9999682471640748
773,3.175182768256928e-05,2,0.0,0.9999682471640748
1149,3.175182768256928e-05,2,0.0,0.9999682471640748
1899,3.175182768256928e-05,2,0.0,0.9999682471640748
1435,3.175182768256928e-05,2,0.0,0.9999682471640748
1144,3.175182768256928e-05,2,0.0,0.9999682471640748
1459,3.175182768256928e-05,2,0.0,0.9999682471640748
1483,3.175182768256928e-05,2,0.0,0.9999682471640748
1485,3.175182768256928e-05,2,0.0,0.9999682471640748
902,3.175182768256928e-05,2,0.0,0.9999682471640748
550,3.175182768256928e-05,2,0.0,0.9999682471640748
1129,3.175182768256928e-05,2,0.0,0.9999682471640748
1121,3.175182768256928e-05,2,0.0,0.9999682471640748
774,3.175182768256928e-05,2,0.0,0.9999682471640748
781,3.175182768256928e-05,2,0.0,0.9999682471640748
3091,3.175182768256928e-05,2,0.0,0.9999682471640748
1454,3.175182768256928e-05,2,0.0,0.9999682471640748
1451,3.175182768256928e-05,2,0.0,0.9999682471640748
1942,3.175182768256928e-05,2,0.0,0.9999682471640748
2237,3.175182768256928e-05,2,0.0,0.9999682471640748
539,3.175182768256928e-05,2,0.0,0.9999682471640748
533,3.175182768256928e-05,2,0.0,0.9999682471640748
963,3.175182768256928e-05,2,0.0,0.9999682471640748
2144,3.175182768256928e-05,2,0.0,0.9999682471640748
2189,3.175182768256928e-05,2,0.0,0.9999682471640748
1245,3.175182768256928e-05,2,0.0,0.9999682471640748
1240,3.175182768256928e-05,2,0.0,0.9999682471640748
776,3.175182768256927e-05,2,0.0,0.9999682471640748
2731,3.175182768256927e-05,2,0.0,0.9999682471640748
1707,3.175182768256927e-05,2,0.0,0.9999682471640748
2301,3.175182768256927e-05,2,0.0,0.9999682471640748
1726,3.175182768256927e-05,2,0.0,0.9999682471640748
1787,3.175182768256927e-05,2,0.0,0.9999682471640748
863,3.175182768256927e-05,2,0.0,0.9999682471640748
1054,3.175182768256927e-05,2,0.0,0.9999682471640748
2565,3.175182768256927e-05,2,0.0,0.9999682471640748
1410,3.175182768256927e-05,2,0.0,0.9999682471640748
212,3.175182768256927e-05,2,0.0,0.9999682471640748
1612,3.175182768256927e-05,2,0.0,0.9999682471640748
2183,3.175182768256927e-05,2,0.0,0.9999682471640748
1858,3.175182768256927e-05,2,0.0,0.9999682471640748
1558,3.175182768256927e-05,2,0.0,0.9999682471640748
1856,3.175182768256927e-05,2,0.0,0.9999682471640748
183,3.175182768256927e-05,2,0.0,0.9999682471640748
1771,3.175182768256927e-05,2,0.0,0.9999682471640748
506,3.175182768256927e-05,2,0.0,0.9999682471640748
1658,2.3814059807412447e-05,2,0.0,0.9999761853730561
1659,2.3814059807412447e-05,2,0.0,0.9999761853730561
918,2.3814059807412447e-05,2,0.0,0.9999761853730561
1672,2.3814059807412447e-05,2,0.0,0.9999761853730561
1745,2.3814059807412447e-05,2,0.0,0.9999761853730561
2587,2.3814059807412447e-05,2,0.0,0.9999761853730561
1948,2.3814059807412447e-05,2,0.0,0.9999761853730561
1938,2.3814059807412447e-05,2,0.0,0.9999761853730561
3426,2.3814059807412447e-05,2,0.0,0.9999761853730561
1686,2.3814059807412447e-05,2,0.0,0.9999761853730561
717,2.3814059807412447e-05,2,0.0,0.9999761853730561
2098,2.3814059807412447e-05,2,0.0,0.9999761853730561
2361,2.3814059807412447e-05,2,0.0,0.9999761853730561
2362,2.3814059807412447e-05,2,0.0,0.9999761853730561
685,2.3814059807412447e-05,2,0.0,0.9999761853730561
1475,2.3814059807412447e-05,2,0.0,0.9999761853730561
775,2.3814059807412447e-05,2,0.0,0.9999761853730561
1097,2.3814059807412447e-05,2,0.0,0.9999761853730561
1937,2.3814059807412447e-05,2,0.0,0.9999761853730561
1666,2.3814059807412447e-05,2,0.0,0.9999761853730561
906,2.3814059807412447e-05,2,0.0,0.9999761853730561
867,2.3814059807412447e-05,2,0.0,0.9999761853730561
1638,2.3814059807412447e-05,2,0.0,0.9999761853730561
2097,2.3814059807412447e-05,2,0.0,0.9999761853730561
2085,2.3814059807412447e-05,2,0.0,0.9999761853730561
517,2.3814059807412447e-05,2,0.0,0.9999761853730561
2345,2.3814059807412447e-05,2,0.0,0.9999761853730561
1676,2.3814059807412447e-05,2,0.0,0.9999761853730561
1716,2.3814059807412447e-05,2,0.0,0.9999761853730561
2398,2.3814059807412447e-05,2,0.0,0.9999761853730561
1796,2.3814059807412447e-05,2,0.0,0.9999761853730561
2040,2.3814059807412447e-05,2,0.0,0.9999761853730561
1490,2.3814059807412447e-05,2,0.0,0.9999761853730561
2002,2.3814059807412447e-05,2,0.0,0.9999761853730561
650,2.3814059807412447e-05,2,0.0,0.9999761853730561
643,2.3814059807412447e-05,2,0.0,0.9999761853730561
1104,2.3814059807412447e-05,2,0.0,0.9999761853730561
1915,2.3814059807412447e-05,2,0.0,0.9999761853730561
568,2.3814059807412447e-05,2,0.0,0.9999761853730561
1116,2.3814059807412447e-05,2,0.0,0.9999761853730561
1106,2.3814059807412447e-05,2,0.0,0.9999761853730561
847,2.3814059807412447e-05,2,0.0,0.9999761853730561
2082,2.3814059807412447e-05,2,0.0,0.9999761853730561
1804,2.3814059807412447e-05,2,0.0,0.9999761853730561
2011,2.3814059807412447e-05,2,0.0,0.9999761853730561
2016,2.3814059807412447e-05,2,0.0,0.9999761853730561
2017,2.3814059807412447e-05,2,0.0,0.9999761853730561
1084,2.3814059807412447e-05,2,0.0,0.9999761853730561
1819,2.3814059807412447e-05,2,0.0,0.9999761853730561
1969,2.3814059807412447e-05,2,0.0,0.9999761853730561
2653,2.3814059807412447e-05,2,0.0,0.9999761853730561
1610,2.3814059807412447e-05,2,0.0,0.9999761853730561
1504,2.3814059807412447e-05,2,0.0,0.9999761853730561
762,2.3814059807412447e-05,2,0.0,0.9999761853730561
1511,2.3814059807412447e-05,2,0.0,0.9999761853730561
